,,,,,,,,,,,,,,,Heatng load (kBtu/h),Cooling load (kbtu/h),,,,1.788708776,,,,,,,,,,
,,,,,,,,,,,,,,,42.1274081,,#REF!,,,#REF!,,,,,480000,,,,,
Date,Time,Heatng load (kBtu/h),Cooling load (kbtu/h),,,,,,,,,,,,,,,,,,,,,,,#REF!,,,,25
,6:30,2596.134,654.663,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2278.704,547.708,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2216.897,649.753,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2110.02,714.872,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2054.971,797.521,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2010.627,824.217,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2025.204,916.534,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1960.663,1077.972,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1868.047,1323.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1812.844,1493.442,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1849.525,1482.221,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1998.399,973.853,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2095.171,623.177,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2152.471,595.488,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2526.207,585.445,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2805.334,542.663,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2757.223,537.718,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2832.261,611.948,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sat, 27/Feb",0:30,2715.267,688.717,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2810.202,510.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2725.696,607.599,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2738.608,928.532,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2684.163,484.791,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2861.498,535.593,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2612.557,612.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2291.376,625.571,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2221.3,640.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2049.459,766.971,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1997.083,1019.664,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1743.71,1866.557,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1805.499,2715.467,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1835.172,3024.407,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1870.586,3618.203,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1908.513,3717.991,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1973.592,3450.076,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1964.827,2823.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1924.109,2215.115,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,1867.943,1603.989,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2420.995,1048.966,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2653.753,774.214,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2662.99,769.627,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2668.925,765.831,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 28/Feb",0:30,2670.758,720.581,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2693.803,728.816,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2667.095,729.716,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2689.902,679.849,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2685.992,600.243,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2703.538,656.903,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2518.404,664.296,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2202.338,685.465,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2153.846,691.582,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2064.11,693.649,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2097.302,732.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1992.759,785.524,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1999.578,888.659,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1870.091,1244.152,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1832.687,1409.423,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1871.83,1328.668,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1893.66,1408.686,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1976.436,971.948,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2085.911,621.928,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2111.765,590.275,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2530.55,585.212,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2774.224,549.718,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2758.367,538.001,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2817.709,538.884,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 01/Mar",0:30,2829.222,565.792,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2849.834,541.144,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2846.968,533.981,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2881.635,542.506,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2875.127,538.474,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2901.228,527.826,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2705.475,573.247,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2412.303,574.104,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2301.741,675.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2174.347,670.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2111.903,720.215,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2041.932,714.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2075.597,614.058,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2042.504,733.097,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2008.162,805.838,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1960.002,969.681,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1909.801,998.597,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1954.51,816.356,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2061.724,578.193,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2190.639,519.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2640.33,541.221,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2796.055,653.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2826.421,509.692,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2858.718,504.612,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tue, 02/Mar",0:30,2825.752,575.114,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2868.262,558.419,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2861.526,551.387,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2882.966,527.462,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2873.935,590.724,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2897.114,530.529,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2703.425,561.173,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2412.364,590.691,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2280.88,640.045,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2113.581,696.718,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2080.885,708.987,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2023.989,710.899,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2018.014,690.817,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1991.816,838.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1952.998,1006.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1899.016,1158.943,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1850.284,1161.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1905.577,1083.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2015.052,723.317,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2124.936,686.533,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2549.434,514.216,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2843.799,524.402,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2760.218,608.406,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2854.393,559.992,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wed, 03/Mar",0:30,2779.099,550.483,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2852.697,570.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2780.186,570.323,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2865.38,574.829,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2791.683,587.548,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2858.755,575.816,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2641.002,566.546,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2333.733,579.586,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2283.625,591.083,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2231.075,600.786,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2255.287,628.367,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2201.13,610.438,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2217.348,612.116,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2177.932,643.526,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2199.989,654.871,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2177.709,635.801,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2160.401,667.547,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2124.687,603.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2193.37,586.177,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2215.914,579.742,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2610.499,580.574,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2828.061,588.347,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2791.896,577.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2849.44,560.139,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thu, 04/Mar",0:30,2807.565,551.483,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2862.272,538.065,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2810.54,566.313,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2873.783,559.996,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2830.374,568.102,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2877.923,574.234,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2655.48,580.029,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2377.482,599.156,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2248.802,642.059,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2157.267,680.281,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2106.97,652.654,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2072.5,651.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2055.127,712.865,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2056.911,793.749,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2030.816,817.953,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2090.167,628.777,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2116.746,541.184,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2232.316,550.234,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2219.744,580.551,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2268.671,584.999,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2670.722,559.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2806.671,561.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2873.851,555.336,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2834.65,570.225,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fri, 05/Mar",0:30,2881.856,565.449,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2840.466,554.937,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2897.076,564.496,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2853.933,557.884,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2899.26,563.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2855.808,571.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2724.727,574.742,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2378.39,596.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2340.999,583.934,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2262.21,627.541,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2280.496,633.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2232.032,622.216,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2240.422,629.695,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2185.434,624.823,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2223.533,613.819,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2193.813,607.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2212.718,624.086,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2213.854,588.502,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2266.518,602.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2245.78,598.068,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2674.28,577.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2860.518,582.699,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2824.584,572.701,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2883.973,575.306,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sat, 06/Mar",0:30,2828.494,582.519,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2877.406,575.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2822.454,567.015,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2877.768,591.877,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2823.856,568.962,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2878.812,574.078,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2654.396,574.408,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2373.005,596.947,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2273.992,605.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2235.04,628.008,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2194.21,640.511,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2135.52,681.519,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2108.561,625.996,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2106.94,621.508,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2069.721,706.332,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2081.745,702.699,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2097.905,693.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2109.233,644.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2154.475,592.939,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2187.124,605.517,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2618.553,565.293,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2782.1,584.862,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2835.507,559.584,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2824.093,556.703,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 07/Mar",0:30,2845.238,550.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2824.157,572.107,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2842.526,553.867,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2833.173,572.493,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2855.081,569.418,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2843.049,574.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2682.553,556.486,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2330.654,630.381,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2307.399,588.925,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2188.683,696.285,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2256.961,569.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2167.155,625.911,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2181.588,707.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2087.708,602.883,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2143.37,702.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2078.633,737.559,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2137.913,686.627,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2095.302,643.843,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2186.561,596.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2149.31,605.714,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2610.814,565.877,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2821.23,585.931,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2780.881,576.392,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2833.754,598.577,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 08/Mar",0:30,2757.338,552.704,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2849.672,577.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2786.133,569.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2827.627,596.697,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2745.019,572.756,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2784.219,615.568,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2546.755,624.542,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2276.536,731.325,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2153.309,730.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2122.297,822.265,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2013.881,1083.124,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1848.015,1504.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1802.182,1881.192,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1830.329,1712.853,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1859.81,1571.373,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1837.722,1661.075,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1809.755,1879.739,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1801.17,1932.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1832.24,1835.112,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,1877.352,1647.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2339.714,1447.944,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2582.49,1374.274,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2555.619,1293.403,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2617.655,1297.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tue, 09/Mar",0:30,2611.462,1034.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2737.66,632.298,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2686.769,599.611,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2759.797,660.534,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2685.137,740.744,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2733.051,733.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2511.234,647.596,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2255.303,723.973,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2137.289,813.199,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2104.087,805.587,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2096.699,909.078,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1982.059,1238.065,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1810.777,2083.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1873.157,2267.152,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1827.036,1790.782,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1841.68,1566.674,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1948.512,1235.966,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2043.567,1000.339,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2064.24,1000.901,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2073.045,1005.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2485.14,982.874,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2655.985,981.173,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2634.74,1052.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2682.82,865.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wed, 10/Mar",0:30,2684.448,720.287,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2713.406,729.448,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2692.014,729.646,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2707.666,727.105,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2690.054,728.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2712.167,679.231,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2520.989,697.257,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2228.27,772.062,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2126.004,714.093,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2103.293,774.697,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2084.149,817.904,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1984.455,992.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1871.404,1407.531,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1737.275,2064.921,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1803.387,2379.592,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1778.542,2170.755,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1795.46,1922.508,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1870.625,1405.491,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2073.731,904.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2083.317,752.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2490.34,737.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2687.723,739.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2671.338,734.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2711.081,679.616,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thu, 11/Mar",0:30,2678.269,645.016,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2722.943,656.748,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2688.969,651.248,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2719.148,695.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2683.823,648.303,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2724.215,652.799,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2521.871,669.732,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2228.264,637.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2159.725,652.975,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2114.026,656.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2130.414,657.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2084.226,746.996,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2086.058,737.298,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2037.533,782.863,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2054.203,773.584,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2069.583,516.105,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2122.209,784.046,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2052.047,780.761,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2099.729,714.777,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2097.109,680.054,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2508.041,665.718,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2733.229,571.698,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2723.548,558.026,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2824.491,558.257,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fri, 12/Mar",0:30,2752.657,550.623,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2848.403,555.118,,,,,,,,,,,,,,,,,,,,,,,,,,,
